Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1994],1994 [YR1995],1995 [YR1995],1996 [YR1996],1998 [YR1998],2000 [YR2000],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Eritrea,ERI,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,..,..,..,..,..,..,20.21276665,17.02127647,22.22222137,36.50793839,26.13065338,25.24271774,23.30097008,19.8067627,16.90821266,22.59615326,22.74881554,19.9052124,21.32701492,23.69668198,21.32701492,19.04761887,19.04761887,22.8571434,20.47619057,25,21.69811249,15.09433937
Eritrea,ERI,Regulatory Quality: Percentile Rank,RQ.PER.RNK,..,..,..,..,..,..,12.5,14.673913,14.673913,11.89189148,4.324324131,4.477612019,2.450980425,1.960784316,1.941747546,1.45631063,1.435406685,1.435406685,0.947867274,0.947867274,0.473933637,1.442307711,1.90476191,1.90476191,0.952380955,1.428571463,1.428571463,1.428571463
Eritrea,ERI,Rule of Law: Percentile Rank,RL.PER.RNK,..,..,..,..,..,..,29.64824104,32.5,27.86069679,29.85074615,25.37313461,18.26922989,18.18181801,11.00478458,8.612440109,7.692307472,7.582938194,6.161137581,6.103286266,4.225352287,4.225352287,2.403846264,3.333333254,4.285714149,4.761904716,5.238095284,5.238095284,5.238095284
Eritrea,ERI,Voice and Accountability: Percentile Rank,VA.PER.RNK,..,..,..,..,..,..,11.5,13.43283558,7.960198879,1.99004972,1.49253726,1.442307711,0,1.442307711,1.923076868,0.961538434,0.473933637,0.473933637,0.469483554,0.938967109,0.938967109,1.477832556,0.985221684,0.985221684,0.492610842,0.485436887,0.483091801,0.483091801
Estonia,EST,Control of Corruption: Percentile Rank,CC.PER.RNK,..,..,..,..,..,..,69.89247131,73.26203156,77.65957642,76.19047546,80.95237732,82.75862122,80.97560883,81.46341705,78.64077759,80.09708405,80.38277435,80.47618866,80.56871796,81.5165863,82.93838501,87.9807663,88.57142639,88.09523773,86.66666412,90,90.95237732,92.38095093
Estonia,EST,Government Effectiveness: Percentile Rank,GE.PER.RNK,..,..,..,..,..,..,71.58470154,69.94535828,75.95628357,73.51351166,80,80.09950256,78.4313736,83.9024353,82.03883362,84.46601868,78.94736481,82.29665375,81.5165863,77.25118256,77.72512054,80.28845978,81.90476227,81.90476227,82.85713959,83.33333588,84.76190186,87.61904907
Estonia,EST,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,..,..,..,..,..,..,72.87233734,68.61701965,77.77777863,79.8941803,77.38693237,71.35922241,65.53398132,69.0821228,68.59903717,65.86538696,64.45497894,67.77251434,67.29857635,67.29857635,68.2464447,72.85713959,65.23809814,68.09523773,68.57142639,65.09433746,67.45282745,70.75471497
Estonia,EST,Regulatory Quality: Percentile Rank,RQ.PER.RNK,..,..,..,..,..,..,85.86956787,86.95652008,89.13043213,87.02702332,84.86486816,86.56716156,85.78431702,88.23529053,87.37863922,89.32038879,89.47368622,88.51674652,90.99526215,90.99526215,90.99526215,93.2692337,93.33333588,93.33333588,93.33333588,91.90476227,92.85713959,92.85713959
Estonia,EST,Rule of Law: Percentile Rank,RL.PER.RNK,..,..,..,..,..,..,66.33165741,66,68.15920258,71.14427948,71.14427948,76.92308044,80.38277435,87.55980682,85.64593506,85.57691956,84.36019135,85.30805969,85.9154892,85.9154892,86.38497925,87.0192337,87.14286041,85.7142868,85.7142868,85.7142868,86.19047546,88.09523773
Estonia,EST,Voice and Accountability: Percentile Rank,VA.PER.RNK,..,..,..,..,..,..,74.5,78.10945129,77.11442566,79.60198975,82.58706665,83.65384674,80.7692337,84.61538696,84.13461304,85.57691956,83.88625336,83.412323,87.32394409,85.9154892,85.9154892,88.17733765,87.19211578,89.16255951,89.65517426,88.83495331,87.43961334,87.9227066
Eswatini,SWZ,Control of Corruption: Percentile Rank,CC.PER.RNK,..,..,..,..,..,..,58.60214996,56.6844902,55.31914902,55.55555725,58.20105743,49.26108551,48.29268265,55.60975647,56.31068039,58.25242615,58.37320709,56.19047546,53.55450058,51.18483353,51.18483353,50,50.47618866,48.09523773,54.2857132,46.66666794,43.33333206,44.76190567
Eswatini,SWZ,Government Effectiveness: Percentile Rank,GE.PER.RNK,..,..,..,..,..,..,30.60109329,30.05464554,30.05464554,38.91891861,28.64864922,10.9452734,16.66666603,35.60975647,32.52427292,38.83495331,41.14832687,43.06220245,36.4928894,42.18009567,43.12796021,33.65384674,33.80952454,32.8571434,33.80952454,25.7142849,28.5714283,22.8571434
Eswatini,SWZ,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,..,..,..,..,..,..,40.42553329,44.68085098,47.08994675,49.20634842,45.22613144,44.17475891,35.43689346,36.231884,43.9613533,41.34615326,43.60189438,43.12796021,30.80568695,34.59715652,32.22748947,29.04761887,28.5714283,27.61904716,35.23809433,33.01886749,37.26415253,46.69811249
Eswatini,SWZ,Regulatory Quality: Percentile Rank,RQ.PER.RNK,..,..,..,..,..,..,44.56521606,44.02173996,42.39130402,44.32432556,47.56756592,30.34825897,39.2156868,41.66666794,29.61165047,37.37863922,38.75598145,37.79904175,36.01895905,42.18009567,46.91942978,47.11538315,44.2857132,43.80952454,42.38095093,33.33333206,32.8571434,34.2857132
Eswatini,SWZ,Rule of Law: Percentile Rank,RL.PER.RNK,..,..,..,..,..,..,37.18592834,31.5,30.34825897,26.36815834,32.33831024,22.11538506,22.48803902,33.49282455,29.18660355,36.05769348,38.86256027,39.33649445,35.6807518,37.5586853,40.37558746,43.75,44.76190567,38.09523773,44.76190567,44.2857132,34.2857132,33.33333206
Eswatini,SWZ,Voice and Accountability: Percentile Rank,VA.PER.RNK,..,..,..,..,..,..,12.5,12.93532372,8.45771122,9.950248718,6.965174198,7.692307472,8.17307663,12.01923084,10.09615421,11.53846169,12.32227516,12.32227516,12.20657253,13.14554024,13.14554024,10.34482765,9.852216721,8.374383926,8.866994858,11.1650486,12.56038666,13.04347801
Ethiopia,ETH,Control of Corruption: Percentile Rank,CC.PER.RNK,..,..,..,..,..,..,18.81720352,24.59893036,22.34042549,31.21693039,25.92592621,26.10837364,23.4146347,30.73170662,30.58252335,30.09708786,25.83732033,28.09523773,27.01421738,32.22748947,37.91469193,40.86538315,38.57143021,40,33.33333206,36.66666794,38.09523773,40.47618866
Ethiopia,ETH,Government Effectiveness: Percentile Rank,GE.PER.RNK,..,..,..,..,..,..,7.103825092,8.196721077,6.010929108,12.97297287,13.51351357,20.39801025,19.11764717,29.26829338,38.83495331,39.80582428,35.40670013,38.75598145,36.96682358,40.28435898,32.22748947,36.53845978,26.66666603,25.7142849,21.4285717,26.66666603,27.61904716,30.47619057
Ethiopia,ETH,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,..,..,..,..,..,..,16.48936081,25.53191566,19.04761887,14.81481457,10.05025101,11.65048504,5.825242519,7.729468822,7.246376991,8.653845787,6.635071278,5.687203884,6.161137581,7.109004974,8.056872368,8.571428299,8.571428299,7.619047642,7.619047642,10.84905624,11.320755,6.13207531
Ethiopia,ETH,Regulatory Quality: Percentile Rank,RQ.PER.RNK,..,..,..,..,..,..,9.782608986,11.41304302,10.326087,10.27027035,13.51351357,17.41293526,13.72549057,15.68627453,17.47572899,19.41747665,20.09569359,22.00956917,18.00947952,14.69194317,12.79620838,13.46153831,13.33333302,11.4285717,12.85714245,13.80952358,16.19047546,14.28571415
Ethiopia,ETH,Rule of Law: Percentile Rank,RL.PER.RNK,..,..,..,..,..,..,19.09547806,21.5,21.8905468,19.40298462,23.88059616,20.19230843,21.05263138,30.62200928,30.62200928,26.92307663,22.74881554,25.59241676,27.23004723,30.51643181,32.86384964,37.5,35.23809433,33.33333206,33.80952454,35.7142868,33.80952454,38.57143021
Ethiopia,ETH,Voice and Accountability: Percentile Rank,VA.PER.RNK,..,..,..,..,..,..,16.5,18.9054718,18.40796089,13.43283558,16.91542244,16.34615326,11.53846169,15.38461494,12.98076916,12.5,11.37440777,10.90047359,10.32863808,11.73708916,12.67605591,12.80788136,12.80788136,9.852216721,9.852216721,16.01941681,19.32367134,20.77294731
Finland,FIN,Control of Corruption: Percentile Rank,CC.PER.RNK,..,..,..,..,..,..,99.4623642,100,100,100,100,100,100,99.51219177,99.51456451,99.02912903,98.56459045,98.09523773,99.05213165,98.10426331,98.10426331,98.55769348,99.52381134,99.04762268,98.57142639,100,98.57142639,99.52381134
Finland,FIN,Government Effectiveness: Percentile Rank,GE.PER.RNK,..,..,..,..,..,..,92.34972382,98.36065674,99.45355225,100,100,99.00497437,100,99.02439117,97.57281494,99.02912903,99.0430603,99.52153015,100,100,100,99.03845978,98.09523773,99.04762268,99.04762268,99.52381134,99.52381134,98.57142639
Finland,FIN,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,..,..,..,..,..,..,97.34042358,98.93617249,99.47090149,100,100,100,100,100,100,99.5192337,99.05213165,97.15639496,98.10426331,98.10426331,97.15639496,96.19047546,85.7142868,84.76190186,86.66666412,77.83018494,75.94339752,80.6603775
Finland,FIN,Regulatory Quality: Percentile Rank,RQ.PER.RNK,..,..,..,..,..,..,94.56521606,97.28260803,97.28260803,98.37837982,99.4594574,99.00497437,99.01960754,94.60784149,93.20388031,94.6601944,98.08612061,99.0430603,97.63033295,98.10426331,98.57820129,98.55769348,98.09523773,96.19047546,96.66666412,96.19047546,97.61904907,99.04762268
Finland,FIN,Rule of Law: Percentile Rank,RL.PER.RNK,..,..,..,..,..,..,98.99497223,100,100,99.50248718,100,99.5192337,100,99.0430603,98.56459045,98.07691956,100,100,100,99.53051758,99.53051758,100,100,100,100,100,100,100
Finland,FIN,Voice and Accountability: Percentile Rank,VA.PER.RNK,..,..,..,..,..,..,95,95.02487183,99.50248718,99.50248718,99.00497437,99.5192337,99.5192337,97.11538696,96.63461304,96.63461304,96.6824646,96.6824646,96.244133,96.71361542,97.18309784,97.53694916,96.55172729,97.04433441,98.52217102,98.54368591,99.51690674,99.51690674
France,FRA,Control of Corruption: Percentile Rank,CC.PER.RNK,..,..,..,..,..,..,84.94623566,89.83956909,88.82978821,84.12698364,85.7142868,88.66995239,89.75609589,91.70731354,91.74757385,91.26213837,90.43061829,90.95237732,90.99526215,90.52132416,87.67772675,87.5,87.61904907,89.52381134,87.14286041,87.61904907,88.57142639,83.80952454
France,FRA,Government Effectiveness: Percentile Rank,GE.PER.RNK,..,..,..,..,..,..,85.79235077,88.52458954,90.1639328,88.64865112,91.35134888,92.53731537,92.15686035,92.19512177,89.32038879,91.74757385,88.99521637,88.99521637,87.67772675,87.67772675,89.09952545,88.46154022,88.09523773,89.04762268,87.14286041,89.52381134,88.09523773,85.7142868
France,FRA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,..,..,..,..,..,..,76.59574127,69.6808548,74.07407379,79.36508179,50.25125504,56.31068039,57.76699066,64.25120544,64.73429871,64.90384674,63.5071106,68.72038269,65.40284729,63.5071106,62.08530807,58.09523773,51.42856979,42.8571434,56.19047546,48.11320877,57.07546997,56.13207626
France,FRA,Regulatory Quality: Percentile Rank,RQ.PER.RNK,..,..,..,..,..,..,81.52173615,74.45652008,78.26087189,79.4594574,85.94594574,85.57213593,85.29412079,86.27451324,86.89320374,87.37863922,85.64593506,86.60286713,84.8341217,83.412323,85.30805969,81.7307663,82.85713959,82.38095093,83.33333588,83.80952454,90.95237732,85.23809814
France,FRA,Rule of Law: Percentile Rank,RL.PER.RNK,..,..,..,..,..,..,91.95980072,91,91.04477692,85.57213593,89.55223846,91.82691956,90.43061829,90.43061829,90.43061829,90.86538696,90.0473938,90.52132416,89.67136383,89.67136383,89.20188141,88.46154022,87.61904907,87.61904907,88.57142639,88.09523773,88.57142639,87.14286041
France,FRA,Voice and Accountability: Percentile Rank,VA.PER.RNK,..,..,..,..,..,..,89,86.06964874,86.06964874,85.57213593,85.07462311,91.82691956,92.78845978,91.82691956,91.34615326,91.34615326,90.52132416,90.0473938,88.73239136,89.67136383,89.67136383,89.65517426,89.65517426,85.22167206,85.7142868,86.89320374,85.50724792,82.12560272
Gabon,GAB,Control of Corruption: Percentile Rank,CC.PER.RNK,..,..,..,..,..,..,13.97849464,17.64705849,35.63829803,37.56613922,36.50793839,23.15270996,31.21951294,14.63414669,9.708738327,10.19417477,13.39712906,20,19.9052124,29.85782051,32.22748947,28.84615326,26.19047546,25.7142849,19.52380943,20.47619057,20,20.47619057
Gabon,GAB,Government Effectiveness: Percentile Rank,GE.PER.RNK,..,..,..,..,..,..,48.08743286,39.89070892,38.25136566,46.48648834,41.08108139,21.8905468,22.54901886,23.4146347,21.35922241,18.44660187,24.88038254,24.88038254,21.80094719,18.95734596,21.80094719,27.40384674,22.38095284,20.47619057,14.76190472,19.04761887,15.23809528,15.23809528
Gabon,GAB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,..,..,..,..,..,..,52.12765884,58.51063919,70.37036896,61.37565994,55.27638245,60.67961121,55.82524109,53.14009476,54.10628128,53.36538315,49.28910065,54.50236893,60.1895752,56.87203979,58.76777267,51.90476227,47.1428566,42.38095093,40.47618866,37.73584747,45.28302002,45.75471878
Gabon,GAB,Regulatory Quality: Percentile Rank,RQ.PER.RNK,..,..,..,..,..,..,60.32608795,63.58695602,57.60869598,52.43243408,53.51351166,38.30845642,51.96078491,44.60784149,39.32038879,30.58252335,34.44976044,36.36363602,34.59715652,32.22748947,29.38388634,27.40384674,27.1428566,26.19047546,26.66666603,15.71428585,14.28571415,17.1428566
Gabon,GAB,Rule of Law: Percentile Rank,RL.PER.RNK,..,..,..,..,..,..,30.65326691,41,45.27363205,45.77114487,41.29353333,37.98077011,40.19138718,26.79425812,27.75119591,32.69230652,37.44075775,39.8104248,43.19248962,42.72300339,38.49765396,36.53845978,32.38095093,30.47619057,25.23809433,24.2857151,24.2857151,26.66666603
Gabon,GAB,Voice and Accountability: Percentile Rank,VA.PER.RNK,..,..,..,..,..,..,40,38.30845642,33.83084488,32.83581924,28.85572052,25.48077011,24.03846169,21.15384674,24.51922989,25,20.85308075,24.64455032,22.53521156,24.41314507,24.41314507,23.64532089,23.15270996,22.66009903,19.70443344,21.84465981,20.28985596,21.73913002
"Gambia, The",GMB,Control of Corruption: Percentile Rank,CC.PER.RNK,..,..,..,..,..,..,43.54838562,44.91978455,45.21276474,48.67724991,51.85185242,34.9753685,28.78048706,26.8292675,28.15534019,27.6699028,34.44976044,32.8571434,37.44075775,30.80568695,27.48815155,28.36538506,23.33333397,20.47619057,29.52380943,37.1428566,40,38.09523773
"Gambia, The",GMB,Government Effectiveness: Percentile Rank,GE.PER.RNK,..,..,..,..,..,..,32.24043655,37.70491791,35.51912689,30.81081009,41.62162018,34.3283577,27.45098114,28.29268265,31.06796074,24.75728226,26.31579018,26.31579018,28.4360199,33.175354,25.59241676,23.55769157,16.19047546,17.1428566,23.33333397,22.8571434,23.80952454,20.47619057
"Gambia, The",GMB,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,..,..,..,..,..,..,64.89361572,69.14893341,69.31217194,74.07407379,58.29145813,51.94174576,53.88349533,43.9613533,43.47826004,46.63461685,48.81516647,48.81516647,47.39336395,45.0236969,44.54976273,39.52381134,47.61904907,29.52380943,40.95238113,43.86792374,55.6603775,55.18867874
"Gambia, The",GMB,Regulatory Quality: Percentile Rank,RQ.PER.RNK,..,..,..,..,..,..,21.73913002,24.45652199,32.06521606,35.13513565,36.75675583,31.84079552,28.43137169,34.31372452,33.98058319,35.43689346,36.36363602,34.44976044,39.8104248,44.54976273,37.91469193,33.17307663,30.47619057,29.52380943,32.8571434,26.66666603,25.7142849,25.23809433
"Gambia, The",GMB,Rule of Law: Percentile Rank,RL.PER.RNK,..,..,..,..,..,..,52.26130676,51.5,47.76119232,47.26368332,57.71144104,42.30769348,39.23445129,44.49760818,45.93301392,39.90384674,36.4928894,34.12322235,33.8028183,32.86384964,33.33333206,28.84615326,27.1428566,23.33333397,34.2857132,35.23809433,39.04761887,39.04761887
"Gambia, The",GMB,Voice and Accountability: Percentile Rank,VA.PER.RNK,..,..,..,..,..,..,13,20.89552307,16.41790962,28.35820961,33.83084488,27.40384674,19.23077011,24.03846169,23.55769157,23.55769157,18.95734596,16.11374474,13.61502361,12.67605591,13.61502361,13.30049229,8.866994858,13.30049229,29.55665016,37.86407852,36.71497726,38.64734268
Georgia,GEO,Control of Corruption: Percentile Rank,CC.PER.RNK,..,..,..,..,..,..,1.075268865,19.78609657,13.82978725,4.232804298,31.21693039,37.43842316,50.24390411,58.53658676,53.39805984,53.88349533,54.54545593,57.61904907,61.13743973,68.72038269,69.19431305,77.40384674,75.23809814,75.23809814,76.66666412,76.66666412,76.19047546,70.95237732
Georgia,GEO,Government Effectiveness: Percentile Rank,GE.PER.RNK,..,..,..,..,..,..,30.60109329,30.05464554,38.79781342,28.10810852,50.2702713,36.81592178,41.17647171,46.82926941,55.82524109,63.59223175,63.15789413,65.07176971,69.66824341,70.1421814,70.1421814,68.75,64.2857132,67.61904907,68.57142639,71.42857361,75.7142868,74.76190186
Georgia,GEO,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,..,..,..,..,..,..,7.446808338,7.978723526,20.63492012,16.40211678,11.55778885,19.41747665,25.24271774,17.87439537,24.63768196,16.82692337,17.53554535,24.17061615,27.01421738,24.17061615,31.27962112,34.76190567,29.52380943,33.80952454,31.4285717,30.18867874,27.35848999,32.54716873
Georgia,GEO,Regulatory Quality: Percentile Rank,RQ.PER.RNK,..,..,..,..,..,..,15.76086998,23.91304398,29.89130402,24.32432365,28.64864922,37.3134346,28.92156792,50.98039246,60.67961121,65.53398132,67.46411133,69.37799072,73.4597168,72.03791809,72.98577881,75.4807663,74.76190186,78.57142639,80,81.42857361,81.42857361,81.42857361
Georgia,GEO,Rule of Law: Percentile Rank,RL.PER.RNK,..,..,..,..,..,..,11.05527592,11,22.38805962,15.42288589,20.89552307,27.88461494,30.62200928,40.66985703,44.97607803,47.59615326,49.28910065,48.81516647,51.64319229,55.3990593,54.92957687,63.94230652,61.90476227,61.90476227,60,60.95238113,59.52381134,58.57143021
Georgia,GEO,Voice and Accountability: Percentile Rank,VA.PER.RNK,..,..,..,..,..,..,38.5,39.30348206,42.28855896,33.83084488,42.28855896,46.63461685,47.59615326,43.75,38.46154022,39.42307663,41.23222733,41.7061615,41.78403854,50.23474121,55.3990593,57.63546753,56.65024567,55.6650238,54.67980194,55.82524109,52.65700531,49.75845337
Germany,DEU,Control of Corruption: Percentile Rank,CC.PER.RNK,..,..,..,..,..,..,94.08602142,94.65240479,93.0851059,93.12169647,93.12169647,93.59606171,94.14633942,93.17073059,92.23300934,93.20388031,93.30143738,93.33333588,93.3649292,94.31279755,94.31279755,93.75,93.33333588,93.80952454,94.76190186,95.7142868,95.23809814,95.23809814
Germany,DEU,Government Effectiveness: Percentile Rank,GE.PER.RNK,..,..,..,..,..,..,91.80327606,93.44261932,93.44261932,91.35134888,88.64865112,89.55223846,89.21568298,92.68292999,92.23300934,89.32038879,92.82296753,90.43061829,90.99526215,91.94313049,90.52132416,93.75,92.85713959,93.33333588,93.33333588,91.42857361,91.90476227,88.09523773
Germany,DEU,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,..,..,..,..,..,..,92.02127838,92.02127838,95.23809814,85.18518829,64.82411957,67.96116638,75.72815704,82.12560272,81.15942383,79.80769348,77.72512054,73.4597168,71.5639801,71.09004974,76.30331421,78.09523773,68.09523773,68.57142639,65.23809814,64.62264252,65.09433746,67.92453003
Germany,DEU,Regulatory Quality: Percentile Rank,RQ.PER.RNK,..,..,..,..,..,..,90.76087189,88.04347992,90.76087189,91.89189148,90.8108139,91.04477692,92.15686035,94.11764526,94.6601944,92.23300934,93.77990723,93.77990723,92.89099884,91.94313049,92.41706085,94.2307663,94.2857132,96.66666412,95.23809814,95.23809814,96.19047546,93.33333588
Germany,DEU,Rule of Law: Percentile Rank,RL.PER.RNK,..,..,..,..,..,..,93.96984863,93.5,93.532341,93.532341,93.532341,93.75,94.25836945,95.21530914,95.21530914,94.2307663,92.89099884,92.89099884,92.01877594,92.01877594,92.01877594,93.75,93.33333588,91.90476227,91.42857361,91.42857361,92.38095093,90.95237732
Germany,DEU,Voice and Accountability: Percentile Rank,VA.PER.RNK,..,..,..,..,..,..,90,89.05472565,89.55223846,94.52736664,93.532341,93.75,93.2692337,93.2692337,93.2692337,93.75,92.89099884,92.41706085,93.42723083,93.42723083,93.42723083,96.05911255,95.56650543,95.07389069,95.56650543,95.14562988,95.16908264,94.20289612
Ghana,GHA,Control of Corruption: Percentile Rank,CC.PER.RNK,..,..,..,..,..,..,46.23656082,47.05882263,53.19149017,43.91534424,46.03174591,47.29064178,43.90243912,56.09756088,57.76699066,55.82524109,58.85167313,58.09523773,56.39810562,54.9763031,55.45023727,52.40384674,50.95238113,51.90476227,46.66666794,51.42856979,52.38095093,50
Ghana,GHA,Government Effectiveness: Percentile Rank,GE.PER.RNK,..,..,..,..,..,..,53.55191422,48.63388062,57.92349625,53.51351166,46.48648834,45.77114487,48.52941132,55.60975647,54.85437012,54.85437012,52.1531105,52.63158035,52.60663605,53.08057022,50.23696518,42.78845978,43.33333206,42.8571434,45.7142868,40.95238113,39.52381134,45.23809433
Ghana,GHA,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,..,..,..,..,..,..,38.29787064,38.82978821,33.33333206,41.26984024,42.21105576,47.08737946,51.94174576,46.37681198,40.57971191,43.75,45.0236969,46.91942978,52.60663605,50.71089935,47.86729813,41.42856979,44.2857132,40.95238113,50,45.28302002,52.83018875,52.83018875
Ghana,GHA,Regulatory Quality: Percentile Rank,RQ.PER.RNK,..,..,..,..,..,..,38.04347992,42.93478394,54.34782791,36.21621704,48.10810852,40.79602051,50,51.47058868,51.45631027,51.94174576,54.06698608,54.06698608,54.9763031,54.9763031,54.02843475,50,48.57143021,42.38095093,44.76190567,46.66666794,45.7142868,46.19047546
Ghana,GHA,Rule of Law: Percentile Rank,RL.PER.RNK,..,..,..,..,..,..,43.7185936,37.5,52.23880768,54.72636795,52.23880768,48.55769348,48.80382919,55.02392197,55.02392197,53.36538315,53.55450058,54.02843475,54.46009445,55.86854553,57.27699661,61.05769348,59.52381134,54.76190567,57.61904907,55.23809433,53.33333206,51.90476227
Ghana,GHA,Voice and Accountability: Percentile Rank,VA.PER.RNK,..,..,..,..,..,..,44,44.77611923,52.73631668,49.75124359,57.21393204,54.32692337,57.21154022,58.65384674,60.57692337,58.65384674,61.6113739,63.03317642,62.4413147,61.97183228,62.4413147,61.57635498,64.03940582,67.48768616,66.99507141,66.99028778,64.73429871,63.28502274
Greece,GRC,Control of Corruption: Percentile Rank,CC.PER.RNK,..,..,..,..,..,..,64.51612854,76.47058868,72.87233734,69.84127045,68.7830658,70.44335175,64.87805176,68.78048706,62.62136078,61.65048599,59.80861282,55.7142868,55.45023727,52.60663605,55.92417145,53.36538315,53.80952454,53.33333206,53.33333206,54.76190567,56.66666794,57.1428566
Greece,GRC,Government Effectiveness: Percentile Rank,GE.PER.RNK,..,..,..,..,..,..,77.59562683,75.95628357,69.94535828,75.13513184,74.05405426,76.61691284,72.54901886,71.70731354,70.87378693,71.35922241,70.33493042,68.89952087,66.824646,62.55924225,64.45497894,64.90384674,59.04761887,58.57143021,64.2857132,62.8571434,64.76190186,67.14286041
Greece,GRC,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,..,..,..,..,..,..,63.82978821,73.93617249,75.13227844,76.19047546,60.80401993,62.62136078,63.59223175,65.21739197,62.31884003,54.32692337,37.91469193,40.75829315,41.7061615,39.33649445,40.28435898,40.47618866,38.09523773,41.42856979,41.42856979,53.30188751,54.24528122,51.41509247
Greece,GRC,Regulatory Quality: Percentile Rank,RQ.PER.RNK,..,..,..,..,..,..,67.39130402,69.56521606,73.91304016,78.91892242,77.83783722,76.61691284,77.94117737,75.98039246,77.1844635,75.72815704,74.64115143,71.29186249,66.35070801,68.2464447,71.09004974,63.94230652,65.7142868,60,62.38095093,66.19047546,70,71.42857361
Greece,GRC,Rule of Law: Percentile Rank,RL.PER.RNK,..,..,..,..,..,..,83.41708374,71.5,80.09950256,70.14925385,71.6417923,77.40384674,73.20574188,75.11961365,76.55502319,77.40384674,68.2464447,66.824646,65.72769928,63.84976578,64.78873444,66.34615326,62.8571434,57.61904907,55.7142868,57.1428566,57.61904907,60
Greece,GRC,Voice and Accountability: Percentile Rank,VA.PER.RNK,..,..,..,..,..,..,76.5,82.08955383,78.60696411,78.60696411,86.56716156,87.0192337,83.65384674,77.88461304,78.84615326,73.55769348,73.93364716,74.40758514,72.76995087,69.48356628,68.07511902,68.47290802,70.44335175,70.44335175,69.45812988,71.8446579,72.46376801,77.77777863
Greenland,GRL,Control of Corruption: Percentile Rank,CC.PER.RNK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,84.21052551,84.2857132,84.36019135,84.36019135,83.88625336,84.13461304,86.66666412,83.33333588,83.33333588,83.33333588,82.85713959,81.42857361
Greenland,GRL,Government Effectiveness: Percentile Rank,GE.PER.RNK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,81.8181839,80.38277435,81.04265594,78.67298889,77.25118256,75.96154022,75.23809814,75.23809814,77.14286041,76.19047546,76.19047546,75.7142868
Greenland,GRL,Political Stability and Absence of Violence/Terrorism: Percentile Rank,PV.PER.RNK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.52606964,100,100,100,100,100,100,100,100,100,100,100
Greenland,GRL,Regulatory Quality: Percentile Rank,RQ.PER.RNK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,88.03827667,88.03827667,88.1516571,90.0473938,90.0473938,89.90384674,90,88.09523773,88.57142639,89.52381134,89.52381134,90.47618866
Greenland,GRL,Rule of Law: Percentile Rank,RL.PER.RNK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,93.83885956,93.83885956,95.30516052,93.42723083,93.42723083,91.82691956,92.38095093,94.2857132,94.76190186,94.2857132,94.2857132,94.2857132
Greenland,GRL,Voice and Accountability: Percentile Rank,VA.PER.RNK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.99526215,91.4691925,91.54929352,91.54929352,91.54929352,92.1182251,91.62561798,92.1182251,92.61083984,91.26213837,91.30434418,92.75362396
Guinea,GIN,Control of Corruption: Percentile Rank,CC.PER.RNK,..,..,..,..,..,..,18.27956963,14.43850231,13.29787254,28.5714283,20.1058197,20.6896553,14.14634132,11.21951199,5.825242519,6.796116352,12.44019127,7.619047642,12.79620838,14.69194317,13.74407578,13.46153831,15.23809528,15.23809528,14.28571415,13.33333302,19.04761887,18.09523773
Guinea,GIN,Government Effectiveness: Percentile Rank,GE.PER.RNK,..,..,..,..,..,..,9.836065292,21.85792351,21.31147575,16.75675583,25.94594574,19.90049744,13.23529434,7.317073345,8.252427101,10.19417477,14.83253574,11.96172237,11.84834099,9.004739761,11.37440777,10.57692337,11.4285717,12.85714245,13.33333302,14.28571415,18.09523773,16.66666603
