Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1994],1994 [YR1995],1995 [YR1995],1996 [YR1996],1998 [YR1998],2000 [YR2000],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
Denmark,DNK,Regulatory Quality: Estimate,RQ.EST,..,..,..,..,..,..,1.783265352,1.711708307,1.710643649,1.711368322,1.73271966,1.748650074,1.649631262,1.803427815,1.92670846,1.873647332,1.878651261,1.873854399,1.898631096,1.799161315,1.800287366,1.681104422,1.722940087,1.563642383,1.612157822,1.628394127,1.547632575,1.785724521
Denmark,DNK,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,1.820808649,1.837266684,1.808733463,1.882340789,1.920511007,1.930523992,1.936109066,1.983498931,1.995170474,1.954056263,1.917127132,1.898441792,1.919791341,1.875066876,1.902285337,2.100738287,2.015134811,1.882947206,1.80426836,1.773226142,1.833377361,1.80679369
Denmark,DNK,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,1.538971782,1.467340946,1.535965323,1.532867908,1.601452231,1.800991774,1.739608884,1.5716362,1.477704406,1.538305998,1.538259983,1.541956902,1.551707029,1.674114227,1.666237831,1.524556637,1.553068399,1.54204452,1.518103123,1.574022174,1.543434024,1.51478529
Djibouti,DJI,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,-0.719981253,-0.68233043,-0.636604071,-0.628373802,-0.648552418,-0.429071277,-0.711830616,-0.667271733,-0.542462528,-0.303243905,-0.367729425,-0.402063727,-0.421640873,-0.470184714,-0.550392866,-0.59669584,-0.697522461,-0.689762235,-0.671423614,-0.743121624,-0.880485117,-0.752914548
Djibouti,DJI,Government Effectiveness: Estimate,GE.EST,..,..,..,..,..,..,-0.893307924,-0.850274563,-0.90450573,-0.764728427,-0.710449934,-0.63551265,-0.816437662,-0.915733159,-0.902503431,-0.917434335,-0.933081448,-1.00690794,-0.981007636,-1.081616044,-0.98095417,-1.016117573,-1.017742515,-1.039555311,-1.086727023,-0.986045361,-0.818095088,-0.761062145
Djibouti,DJI,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,-0.339192003,-0.964446723,-0.241125971,-0.313102961,-0.912803233,-0.344115853,-0.812229693,-0.262578547,-0.123644054,0.268389225,0.494239002,0.253481269,0.177703246,0.160619214,-0.102187522,-0.77023226,-0.44767192,-0.628553987,-0.733945072,-0.133426666,-0.343388051,-0.448202372
Djibouti,DJI,Regulatory Quality: Estimate,RQ.EST,..,..,..,..,..,..,-1.002804399,-0.893703401,-0.713253438,-0.669195592,-0.730550408,-0.744668663,-0.845473588,-0.840129256,-0.780036867,-0.723590732,-0.660491347,-0.67632699,-0.589609206,-0.456313699,-0.543590784,-0.575449884,-0.752352297,-0.749578178,-0.689585388,-0.74160254,-0.821162224,-0.857029617
Djibouti,DJI,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,-0.971613765,-0.909501016,-0.88296622,-0.939510047,-0.879082382,-0.772796214,-0.954747617,-0.886092663,-0.771052897,-0.656676888,-0.697536051,-0.752101779,-0.821726501,-0.803623497,-0.77461791,-0.875949562,-0.944797039,-1.000722885,-0.931997955,-0.950413644,-0.946187079,-1.042986751
Djibouti,DJI,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,-0.882711172,-0.994008064,-0.877741814,-0.830886364,-0.666397274,-0.784367979,-1.109946132,-1.120305538,-1.196665525,-1.196742177,-1.209394693,-1.265669942,-1.411138177,-1.434044123,-1.471175194,-1.431537747,-1.412994623,-1.371107101,-1.406837702,-1.364745021,-1.423317075,-1.407038569
"Egypt, Arab Rep.",EGY,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,-0.472254395,-0.477870136,-0.492667794,-0.440157712,-0.53074795,-0.58350575,-0.539499521,-0.737334073,-0.737870097,-0.765909255,-0.464862794,-0.596871853,-0.633263946,-0.57966435,-0.614102066,-0.575518012,-0.60090673,-0.590893149,-0.495982349,-0.514722347,-0.655317545,-0.810433626
"Egypt, Arab Rep.",EGY,Government Effectiveness: Estimate,GE.EST,..,..,..,..,..,..,-0.473676085,-0.204747275,-0.174759328,-0.446098298,-0.389788568,-0.278711498,-0.399056733,-0.498237222,-0.374726385,-0.380703539,-0.2080881,-0.321309954,-0.44088906,-0.681878209,-0.782936871,-0.716656744,-0.690327764,-0.536168873,-0.530632019,-0.454036295,-0.251354307,-0.446171612
"Egypt, Arab Rep.",EGY,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,-0.526031971,-0.020769719,0.049797524,-0.414172113,-0.640924513,-0.822401702,-0.629358649,-0.837807655,-0.552382112,-0.510431707,-0.607227087,-0.898418307,-1.437057018,-1.436329722,-1.6388309,-1.631176591,-1.49933219,-1.43972683,-1.429645896,-1.188121557,-1.124630809,-1.181932807
"Egypt, Arab Rep.",EGY,Regulatory Quality: Estimate,RQ.EST,..,..,..,..,..,..,-0.048169967,-0.17098929,-0.301753908,-0.456903666,-0.574796617,-0.56948185,-0.453026265,-0.407716185,-0.317137003,-0.201634988,-0.177818,-0.147598043,-0.246938586,-0.385591775,-0.557433128,-0.687225044,-0.796363056,-0.89287591,-0.813245595,-0.804274797,-0.758563221,-0.571031153
"Egypt, Arab Rep.",EGY,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,0.001262441,-0.126968279,-0.051582698,-0.011468072,-0.002354469,0.013317895,-0.001223235,-0.27896744,-0.246213481,-0.129783601,-0.083344996,-0.17486386,-0.483893096,-0.536399841,-0.735855699,-0.698402405,-0.601831138,-0.477475792,-0.448036134,-0.301445574,-0.332123339,-0.317483068
"Egypt, Arab Rep.",EGY,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,-0.84418416,-0.911786079,-0.894506156,-1.102290034,-1.083185434,-0.947557926,-0.964780927,-1.199265122,-1.167745471,-1.212239385,-1.157471538,-1.188037038,-1.139983416,-0.765063405,-1.051649928,-1.180095315,-1.190082192,-1.204823852,-1.251432776,-1.324503541,-1.4439466,-1.481892228
Equatorial Guinea,GNQ,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,-1.264369369,-1.187924623,-1.212374926,-1.222882509,-1.2759372,-1.380372643,-1.426847577,-1.362626076,-1.212375522,-1.198916078,-1.220263124,-1.234830737,-1.22866559,-1.239950657,-1.315907359,-1.540791154,-1.572475553,-1.603169918,-1.645761371,-1.543421268,-1.563867688,-1.539570451
Equatorial Guinea,GNQ,Government Effectiveness: Estimate,GE.EST,..,..,..,..,..,..,-0.958404481,-1.041311145,-1.061323404,-1.142499089,-1.106022835,-1.192216873,-1.186232328,-1.274285555,-1.272187829,-1.262657881,-1.256609201,-1.256140471,-1.257892609,-1.253587604,-1.35611558,-1.162660003,-1.179073334,-1.164369941,-1.172330379,-1.196211457,-1.041347861,-1.215559959
Equatorial Guinea,GNQ,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,-0.131352261,-0.080597825,-0.035038944,-0.514396369,0.114630744,-0.059478026,-0.386098802,0.1687904,0.256654739,0.207544371,0.3733024,0.236128226,0.150343806,0.232703447,0.120355181,-0.374146551,-0.207799196,-0.14674297,-0.172019884,-0.090152286,-0.147898287,-0.221560776
Equatorial Guinea,GNQ,Regulatory Quality: Estimate,RQ.EST,..,..,..,..,..,..,-1.43762958,-1.630005002,-1.646770358,-1.486513615,-1.43353641,-1.558325887,-1.468349099,-1.50492835,-1.452512741,-1.445690989,-1.471023321,-1.548465967,-1.487338662,-1.600315809,-1.543533206,-1.465663552,-1.488685846,-1.55810082,-1.575709939,-1.655249238,-1.69174087,-1.714255929
Equatorial Guinea,GNQ,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,-1.283217788,-1.352814674,-1.3358922,-1.244333625,-1.2268852,-1.196568251,-1.238877058,-1.093562722,-0.98628068,-0.87139225,-0.98819977,-1.010709286,-1.008374453,-1.049776435,-1.168515444,-1.317109466,-1.3342067,-1.390627146,-1.368349314,-1.423177361,-1.284753442,-1.158342361
Equatorial Guinea,GNQ,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,-1.524699688,-1.561029911,-1.599229217,-1.623729467,-1.663450122,-1.638940096,-1.683500171,-1.826265454,-1.887979507,-1.894067049,-1.806868672,-1.860194325,-1.899613738,-1.905040979,-1.969981074,-1.975282669,-1.999409199,-1.947863102,-1.971175432,-1.873484969,-1.878974199,-1.810531259
Eritrea,ERI,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,0.50568527,0.516642094,0.496908665,0.125430346,-0.048502833,-0.148119673,-0.318069249,-0.345739335,-0.411584377,-0.358149886,-0.473421842,-0.550964773,-0.641272008,-0.778626442,-0.909558475,-0.885516047,-1.339490652,-1.344418287,-1.231316328,-1.322522044,-1.407732368,-1.340578318
Eritrea,ERI,Government Effectiveness: Estimate,GE.EST,..,..,..,..,..,..,-1.149679661,-1.100677967,-1.15839386,-0.739994645,-0.84239763,-1.052772284,-0.984283984,-1.33474803,-1.345759273,-1.338564634,-1.399344325,-1.399127483,-1.492120028,-1.512514591,-1.552027225,-1.680772066,-1.679695249,-1.781511307,-1.797552109,-1.76837337,-1.802595377,-1.643217921
Eritrea,ERI,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,-0.936975658,-0.970755875,-0.768895209,-0.267155766,-0.719599485,-0.639386833,-0.795017481,-0.900216937,-1.04984796,-0.710803747,-0.680884719,-0.875592828,-0.76640439,-0.702197254,-0.772372127,-0.805872619,-0.878453434,-0.662282407,-0.733444452,-0.609360635,-0.705968797,-0.992741048
Eritrea,ERI,Regulatory Quality: Estimate,RQ.EST,..,..,..,..,..,..,-1.131253242,-1.117519617,-1.136425018,-1.214292169,-1.508441091,-1.591026902,-1.709820509,-2.019072771,-2.018736362,-2.083861828,-2.206664562,-2.163246393,-2.164820433,-2.204118252,-2.227406979,-2.085847378,-2.066944361,-2.110893965,-2.170877934,-2.193431616,-2.192136765,-2.15805459
Eritrea,ERI,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,-0.655131698,-0.63481617,-0.795131266,-0.734666824,-0.817993104,-0.933583379,-0.975512564,-1.180051565,-1.275266886,-1.308455467,-1.314685941,-1.353037119,-1.361762047,-1.425428391,-1.431133866,-1.567037106,-1.525414467,-1.662272573,-1.593086004,-1.619516611,-1.630799532,-1.490068078
Eritrea,ERI,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,-1.363928318,-1.231638193,-1.470739365,-1.824391365,-1.932921529,-1.907014132,-2.184898615,-2.084116697,-2.115926266,-2.15996933,-2.202777863,-2.198292255,-2.226054192,-2.208767176,-2.196506262,-2.113125324,-2.10669589,-2.17071104,-2.166392803,-2.184137821,-2.205235481,-2.063122272
Estonia,EST,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,0.449222982,0.655492127,0.840922892,0.739191175,0.922725499,0.982846856,0.994831264,1.012343884,0.96780771,0.952435076,1.000682592,0.989536285,1.045448303,1.088298321,1.181444526,1.298770547,1.255370736,1.231093168,1.202630877,1.468503714,1.525247574,1.58082056
Estonia,EST,Government Effectiveness: Estimate,GE.EST,..,..,..,..,..,..,0.61150378,0.495435953,0.687826872,0.667886496,0.8802706,0.903343916,0.937840044,1.146915197,1.00763607,1.157636881,1.00224793,1.076666474,1.067273974,0.945922077,0.966788173,1.011212349,1.035938263,1.054597974,1.072290301,1.150558114,1.139766812,1.299006701
Estonia,EST,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,0.767924547,0.657050669,0.902080297,0.927854419,0.894786239,0.703926206,0.605274677,0.736678243,0.634109557,0.571973562,0.567619026,0.661366999,0.611041307,0.636465192,0.748215437,0.780257881,0.613857269,0.662796259,0.64237076,0.580415547,0.630197763,0.709816992
Estonia,EST,Regulatory Quality: Estimate,RQ.EST,..,..,..,..,..,..,1.240009665,1.195787311,1.271518111,1.263140082,1.17419982,1.225506902,1.247087121,1.29370141,1.322783232,1.388366342,1.392692685,1.388202071,1.385317087,1.410284042,1.439240932,1.670609236,1.658324718,1.687963724,1.634040952,1.544832945,1.580124617,1.529534817
Estonia,EST,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,0.574426711,0.592054188,0.594717026,0.791837811,0.770817876,0.883017778,0.903708637,1.129732013,1.122275472,1.155439734,1.124658585,1.153129935,1.175814986,1.150941491,1.191370249,1.369859576,1.300507903,1.192592263,1.248477578,1.203457355,1.242725968,1.335088134
Estonia,EST,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,0.926167071,1.03417027,0.98800236,1.072951317,1.07057941,1.093419075,0.992168546,1.068221688,1.073010921,1.09165287,1.08552134,1.105651736,1.133725882,1.111924648,1.116829753,1.1702981,1.186918259,1.208197594,1.214544058,1.190202832,1.179304481,1.167182088
Eswatini,SWZ,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,0.037314087,0.054523781,-0.045107789,-0.060139928,-0.073139861,-0.242530376,-0.275532275,-0.04486889,-0.045250148,0.036358181,-0.011176921,-0.041857969,-0.184126675,-0.224429905,-0.228422225,-0.257097036,-0.21571207,-0.231943429,-0.072670229,-0.231804639,-0.325314105,-0.292263597
Eswatini,SWZ,Government Effectiveness: Estimate,GE.EST,..,..,..,..,..,..,-0.636936128,-0.599871159,-0.650617778,-0.498171955,-0.710449934,-1.083511114,-0.95114857,-0.55206126,-0.573425591,-0.467783868,-0.429547071,-0.298220843,-0.521195829,-0.386057705,-0.370076358,-0.495312959,-0.540364742,-0.542009234,-0.491796851,-0.67234087,-0.638498247,-0.75438714
Eswatini,SWZ,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,-0.206821382,-0.005001639,0.037518527,0.126366228,0.066245928,-0.00466019,-0.39314878,-0.27087,0.048026636,-0.077395976,-0.014716631,-0.076072693,-0.479735821,-0.407692343,-0.431911141,-0.500559747,-0.480209202,-0.494323075,-0.270877391,-0.377749622,-0.274377912,-0.040546946
Eswatini,SWZ,Regulatory Quality: Estimate,RQ.EST,..,..,..,..,..,..,-0.270231128,-0.178727999,-0.189359665,-0.259639919,-0.282602161,-0.533950925,-0.43434453,-0.363591105,-0.571789563,-0.436524838,-0.369996488,-0.396744579,-0.407737106,-0.303469598,-0.147563919,-0.220856681,-0.260019839,-0.263931721,-0.260979354,-0.506258011,-0.531037092,-0.492181957
Eswatini,SWZ,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,-0.474024802,-0.662509441,-0.715451121,-0.782026052,-0.613890231,-0.800742328,-0.879012823,-0.598636866,-0.694624126,-0.531721473,-0.480329961,-0.470664561,-0.533692062,-0.535372555,-0.49297756,-0.311214298,-0.318581313,-0.378984034,-0.27456215,-0.276305735,-0.478315622,-0.499071807
Eswatini,SWZ,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,-1.326706529,-1.236201644,-1.462375522,-1.402146339,-1.530229688,-1.46496892,-1.494866014,-1.251292229,-1.351682901,-1.319656968,-1.271791458,-1.325327277,-1.315425396,-1.281684399,-1.262073517,-1.335635543,-1.393375754,-1.432755709,-1.451391339,-1.368718982,-1.343684316,-1.329202294
Ethiopia,ETH,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,-0.930545986,-0.903203785,-0.906757355,-0.717909098,-0.777412176,-0.757493496,-0.772508383,-0.650104702,-0.632185876,-0.666399777,-0.704722345,-0.694108725,-0.667876601,-0.608586848,-0.501710415,-0.448165894,-0.476118475,-0.442086548,-0.582322061,-0.505317926,-0.434498817,-0.389672369
Ethiopia,ETH,Government Effectiveness: Estimate,GE.EST,..,..,..,..,..,..,-1.207593679,-1.190728784,-1.206501126,-1.044390798,-1.070227385,-0.878722608,-0.917718351,-0.690580487,-0.47174859,-0.450209558,-0.562428534,-0.488994628,-0.52104193,-0.45418036,-0.620984316,-0.443245232,-0.712037623,-0.714294851,-0.75925535,-0.666894257,-0.661420763,-0.589582562
Ethiopia,ETH,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,-1.054742932,-0.63226676,-0.946032107,-1.225845575,-1.40960443,-1.312491655,-1.690383315,-1.740132213,-1.806409359,-1.732120633,-1.641072273,-1.635101199,-1.50696373,-1.564271331,-1.407307386,-1.339387417,-1.496942043,-1.617245197,-1.677230597,-1.274609208,-1.303762794,-1.753702998
Ethiopia,ETH,Regulatory Quality: Estimate,RQ.EST,..,..,..,..,..,..,-1.296775341,-1.266358137,-1.316233754,-1.232779026,-1.155828953,-0.99161458,-1.11570704,-1.028316259,-0.982684672,-0.899132013,-0.931926727,-0.848106444,-0.994923115,-1.050038218,-1.135668755,-1.078414083,-1.057965159,-1.109604597,-1.029797673,-0.984722435,-0.910632014,-0.975501299
Ethiopia,ETH,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,-0.965788543,-0.908676982,-0.983719409,-0.959304392,-0.834280729,-0.893445909,-0.938896775,-0.667515755,-0.659463108,-0.706700683,-0.832281888,-0.807519138,-0.741804361,-0.677317858,-0.64965868,-0.468583733,-0.527201712,-0.507818699,-0.46982044,-0.444717616,-0.48202318,-0.402888596
Ethiopia,ETH,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,-1.083550096,-0.989250898,-1.031738877,-1.226131916,-1.114733219,-1.180990577,-1.238757253,-1.19371748,-1.203704953,-1.30721271,-1.29824543,-1.344856143,-1.362643838,-1.308907866,-1.313131213,-1.284557462,-1.298305511,-1.402381063,-1.432620525,-1.161892176,-1.062489629,-1.036392808
Finland,FIN,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,2.206872463,2.199661732,2.368235588,2.369009733,2.374123812,2.410111427,2.314718962,2.454110861,2.389477491,2.320845842,2.240718603,2.151669741,2.191915035,2.226846695,2.200242758,2.15926671,2.21564579,2.186306953,2.162336588,2.171759129,2.113932848,2.17043972
Finland,FIN,Government Effectiveness: Estimate,GE.EST,..,..,..,..,..,..,1.724996448,1.949857116,2.029718637,2.096402645,2.194003105,2.147619724,2.124531746,2.167617321,1.968120813,2.041240215,2.225460052,2.223886967,2.235192299,2.210311174,2.180622101,2.025045633,1.843161941,1.841619015,1.977277756,2.013877869,1.972805023,1.901003957
Finland,FIN,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,1.412718773,1.473387837,1.720112085,1.75318408,1.687017441,1.61962688,1.594946861,1.501111031,1.488697052,1.445868373,1.459671497,1.423606873,1.393471003,1.400765181,1.385172486,1.282197237,1.027998209,0.982591867,1.063808203,0.891889691,0.835258842,0.981825113
Finland,FIN,Regulatory Quality: Estimate,RQ.EST,..,..,..,..,..,..,1.54816103,1.761387587,1.782545924,1.815653443,1.826323748,1.780430794,1.661587238,1.601819754,1.548881292,1.610931396,1.809459329,1.873101711,1.813329816,1.821589112,1.841672182,1.877657652,1.825734973,1.806552529,1.812274694,1.779110193,1.840472221,1.850898266
Finland,FIN,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,1.907921553,1.952075005,1.953407645,1.903888941,1.958634257,1.939888597,1.950941563,1.959513426,1.89684999,1.910381198,1.962568879,1.961252689,1.939538002,1.944033504,1.955682635,2.124761581,2.053036451,2.007715702,2.02406764,2.034399033,2.012629032,2.018592119
Finland,FIN,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,1.51769793,1.467298269,1.593033314,1.552903652,1.572457075,1.783608437,1.687096953,1.494072199,1.460226774,1.463081241,1.465267062,1.486712694,1.507551432,1.60069716,1.57362318,1.541842341,1.543697,1.532104969,1.559548616,1.589352489,1.562997818,1.609511852
France,FRA,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,1.247409225,1.350772858,1.32172358,1.191585183,1.305756092,1.311163783,1.357538223,1.45506084,1.456001759,1.39503479,1.429969311,1.487756133,1.537773252,1.471969485,1.304333687,1.287985563,1.247834802,1.328288913,1.224527001,1.2815516,1.248062253,1.122619987
France,FRA,Government Effectiveness: Estimate,GE.EST,..,..,..,..,..,..,1.2518574,1.45350337,1.637057304,1.544081688,1.651094556,1.755630255,1.666454792,1.628476262,1.464574933,1.574034333,1.477054477,1.462661028,1.392306805,1.373381257,1.482052445,1.412870884,1.417322278,1.380623579,1.308906794,1.419718504,1.33822,1.204251051
France,FRA,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,0.887499452,0.698888779,0.785089076,0.924183249,0.179551065,0.345115304,0.399723917,0.595505774,0.563000798,0.543759167,0.512012899,0.681087554,0.602992833,0.554941535,0.448744118,0.300568491,0.097759806,-0.106349595,0.265701532,0.013894104,0.271341234,0.280992836
France,FRA,Regulatory Quality: Estimate,RQ.EST,..,..,..,..,..,..,1.048776388,0.825750649,0.914936781,0.975888848,1.215464473,1.21646452,1.244961619,1.239821672,1.287566423,1.284252644,1.214702845,1.310160756,1.156042576,1.124174118,1.149894834,1.074068427,1.115807652,1.058618426,1.146484733,1.147498608,1.431537747,1.189461946
France,FRA,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,1.483683348,1.364515781,1.432307482,1.212872624,1.333288908,1.425192833,1.407830477,1.462172866,1.456374407,1.496273756,1.445757031,1.499731541,1.429734826,1.436932445,1.402362823,1.453503013,1.36679554,1.351561904,1.398061872,1.396224737,1.371484876,1.298727274
France,FRA,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,1.311158419,1.171781659,1.182986617,1.154342294,1.122662783,1.45645833,1.476771235,1.298722863,1.259766817,1.304794312,1.244535089,1.202856541,1.170668364,1.238105774,1.219202757,1.218132377,1.206741929,1.13691318,1.152718186,1.15752542,1.115000129,1.065752983
Gabon,GAB,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,-1.102376938,-0.995287538,-0.592371881,-0.520378828,-0.553776979,-0.826650083,-0.660073698,-1.083067894,-1.166331768,-1.16565454,-1.077147484,-0.905257821,-0.893178523,-0.666252255,-0.634305477,-0.678029418,-0.723602355,-0.758754313,-0.8418926,-0.85915345,-0.887044489,-0.886901438
Gabon,GAB,Government Effectiveness: Estimate,GE.EST,..,..,..,..,..,..,-0.199152008,-0.462085247,-0.484881252,-0.282606691,-0.425413877,-0.849328279,-0.83627075,-0.835813224,-0.833615065,-0.900729418,-0.762323499,-0.795974076,-0.847473443,-0.961209893,-0.868893802,-0.606707335,-0.759362698,-0.832691252,-1.004271269,-0.826597571,-0.957504511,-0.991475403
Gabon,GAB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,0.125683025,0.325020939,0.640210629,0.410248697,0.299038559,0.408170909,0.325625747,0.220006227,0.302844584,0.261874706,0.140438765,0.299279243,0.384890914,0.29329142,0.330102742,0.149542809,0.015247292,-0.110105984,-0.1058909,-0.257340848,-0.075098619,-0.065772817
Gabon,GAB,Regulatory Quality: Estimate,RQ.EST,..,..,..,..,..,..,0.135673851,0.335129142,0.069171943,-0.078409515,-0.058016263,-0.430164129,-0.060104385,-0.301130533,-0.382520467,-0.560679853,-0.477560759,-0.435533315,-0.45647487,-0.532351732,-0.614103138,-0.693132579,-0.732971966,-0.717620611,-0.713986635,-0.889868915,-0.9584288,-0.881805599
Gabon,GAB,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,-0.65305227,-0.370705366,-0.182711691,-0.249034658,-0.406030953,-0.48354283,-0.396706045,-0.75450623,-0.706393182,-0.62444061,-0.503719747,-0.461410344,-0.403134197,-0.414806485,-0.522603035,-0.473323464,-0.564373016,-0.611776114,-0.723504424,-0.719786108,-0.756188631,-0.679911435
Gabon,GAB,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,-0.321172208,-0.391127527,-0.470682234,-0.526887536,-0.662809372,-0.780080676,-0.82700175,-0.950213253,-0.866477549,-0.845180631,-0.971218228,-0.865145206,-0.905199349,-0.863606691,-0.86339891,-0.866170287,-0.89451158,-0.968311489,-1.060099959,-0.961422682,-1.041593194,-0.977103651
"Gambia, The",GMB,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,-0.374195218,-0.364895523,-0.377791107,-0.233312801,-0.176545039,-0.522410035,-0.694694996,-0.729944289,-0.712738216,-0.714707136,-0.557290554,-0.587572575,-0.513804793,-0.65323174,-0.706211329,-0.694107413,-0.813720584,-0.850637615,-0.657835662,-0.50205189,-0.40711537,-0.424807698
"Gambia, The",GMB,Government Effectiveness: Estimate,GE.EST,..,..,..,..,..,..,-0.619082868,-0.477520347,-0.50956285,-0.619889736,-0.41979298,-0.592966557,-0.723472834,-0.729212224,-0.614888132,-0.769183159,-0.743443966,-0.74709022,-0.673657119,-0.57527858,-0.740152121,-0.719993353,-0.990610838,-0.937365174,-0.745089054,-0.751373351,-0.765238345,-0.786214232
"Gambia, The",GMB,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,0.559609056,0.675648868,0.533818603,0.826159775,0.322430104,0.164906055,0.200640664,-0.034124114,0.047412302,0.065151274,0.122316822,0.065416984,-0.000270605,-0.000778838,-0.048636407,-0.151400715,0.016247632,-0.442044199,-0.094830938,-0.087496497,0.214491606,0.248035476
"Gambia, The",GMB,Regulatory Quality: Estimate,RQ.EST,..,..,..,..,..,..,-0.841568291,-0.690857768,-0.434178412,-0.527075648,-0.474271208,-0.517802238,-0.614453137,-0.483886421,-0.485150635,-0.493136615,-0.412360966,-0.480537474,-0.351987541,-0.257835358,-0.377716362,-0.498851091,-0.580959022,-0.581205726,-0.511482894,-0.673881352,-0.717234313,-0.759016037
"Gambia, The",GMB,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,0.0169813,-0.002620436,-0.145569503,-0.180294082,0.163011163,-0.389444947,-0.456847787,-0.37112534,-0.330507666,-0.425357461,-0.519139886,-0.570687115,-0.558868945,-0.59986788,-0.649502039,-0.696650505,-0.745471299,-0.798708558,-0.45393157,-0.455757111,-0.405600309,-0.393534988
"Gambia, The",GMB,Voice and Accountability: Estimate,VA.EST,..,..,..,..,..,..,-1.274816751,-0.915815294,-1.064674616,-0.670977175,-0.489668667,-0.674434602,-1.015846252,-0.89695102,-0.891591012,-0.865504682,-1.012210608,-1.075464487,-1.215479136,-1.287478089,-1.257421374,-1.267685771,-1.45970583,-1.260524273,-0.621979296,-0.215590522,-0.249280497,-0.200950474
Georgia,GEO,Control of Corruption: Estimate,CC.EST,..,..,..,..,..,..,-1.527264118,-0.982505977,-1.040172696,-1.264141917,-0.650767446,-0.459568113,-0.212853789,0.050152458,-0.128835425,-0.102076381,-0.122036166,0.012301577,0.117519699,0.397421122,0.46361962,0.828279138,0.700735152,0.713530719,0.759495616,0.724816799,0.716545463,0.601492643
Georgia,GEO,Government Effectiveness: Estimate,GE.EST,..,..,..,..,..,..,-0.636936128,-0.599871159,-0.42815426,-0.712642133,-0.198497936,-0.55611527,-0.42787379,-0.244788364,0.121599525,0.305029035,0.297784507,0.32738781,0.578812718,0.63056618,0.606947124,0.424183518,0.263111502,0.420896292,0.481504321,0.518133521,0.76619947,0.716738403
Georgia,GEO,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,..,..,..,..,..,..,-1.570578575,-1.638902903,-0.812726557,-1.192041397,-1.299210668,-0.864118159,-0.755904913,-0.966098785,-0.645898998,-0.919675112,-0.965524912,-0.718320906,-0.656951964,-0.680453956,-0.441366166,-0.321507543,-0.472153753,-0.320115089,-0.375214756,-0.447562873,-0.498171955,-0.42961064
